PRODUCT_ID*31,MANUFACTURER,MAIN_CATEGORY
380438820,Apple,Laptop
380228113,Apple,Wearables
353462341,Apple,Laptop
380438355,Apple,Laptop
344976122,Apple,Apple
378187910,Samsung,Handy
353606429,Apple,Laptop
335592329,Sony,Konsolen
323346182,Nintendo,Konsolen
354180797,Sony,Konsolen
341842735,Microsoft,Tablets
380437611,Apple,Laptop
380440246,Apple,Laptop
378788938,Xiaomi,Handy
380431380,Apple,Laptop
342635405,harmankardon,Audio & Hifi
263436326,Nokia,Tablets
315691073,Microsoft,Tablets
350777152,Fujifilm,Kameras
378791790,Nikon,Kameras
353462279,Apple,Laptop
319911661,Samsung,Handy
327666962,Nintendo,Konsolen
327403927,harmankardon,Audio & Hifi
99845110,Nintendo,Konsolen
344011960,Huawei,Handy
313063296,Olympus,Kameras
343543240,Sony,Audio & Hifi
341843448,Huawei,Handy
353952947,Samsung,Handy
317029839,Sony,Handy
327161073,Wiko,Handy
327803641,Canon,Kameras
340151716,ZTE,Handy
129899920,Nikon,Kameras
341501270,Xiaomi,Handy
353299095,Samsung,Handy
309488469,Sony,Kameras
334363179,fitbit,Wearables
323545264,Apple,Handy
331165777,Microsoft,Tablets
341500309,Samsung,Handy
343938490,HTC,Handy
339219763,audiotechnica,Audio & Hifi
330341208,Sigma,Kameras
312892052,Olympus,Kameras
328041566,Sony,Handy
221262779,Huawei,Handy
319781740,Nikon,Kameras
328531800,Apple,Handy
339882512,Wiko,Handy
348849510,Microsoft,Tablets
340532272,Bose,Audio & Hifi
332421029,UltimateEars,Audio & Hifi
322152124,Canon,Kameras
340283993,Audeze,Audio & Hifi
347625568,Lenovo,Handy
109878725,Canon,Kameras
341257641,Apple,Handy
291341069,Nikon,Kameras
378703874,Apple,Handy
340423772,harmankardon,Audio & Hifi
330385662,Apple,Laptop
291340387,Nikon,Kameras
352333414,Apple,Wearables
239597357,Pentax,Kameras
341843789,Apple,Tablets
349009222,Nikon,Kameras
350533492,Sennheiser,Audio & Hifi
319995547,Apple,Tablets
244434411,LGElectronics,Handy
348508107,Lenovo,Handy
252715565,ASUSTeKCOMPUTER,Tablets
352778946,Sony,Konsolen
353596447,Oppo,Handy
378703750,Apple,Handy
353461225,Garmin,Wearables
319800433,Sony,Kameras
333554916,Sony,Audio & Hifi
243529056,Sony,Handy
352334251,Apple,Wearables
286486097,Acer,Tablets
338438098,Urbanears,Audio & Hifi
353460233,Garmin,Wearables
352781178,Marshall,Audio & Hifi
322243543,Amazon,Tablets
319792311,Samsung,Tablets
350386831,Samsung,Handy
230719856,Asus,Tablets
378184748,Samsung,Wearables
341698802,Samsung,Handy
333428312,ZTE,Handy
367919873,Samsung,Audio & Hifi
344891678,Apple,Apple
332538271,Apple,Handy
324720040,HTC,Handy
110023991,Apple,Apple
343770253,Samsung,Handy
323023906,Samsung,Wearables
309499970,Olympus,Kameras
339944946,Fossil,Wearables
333551227,Sony,Kameras
309538162,Fujifilm,Kameras
251874876,Nokia,Handy
353460109,Garmin,Wearables
354158508,Xiaomi,Handy
353460853,Garmin,Wearables
319891170,Sigma,Kameras
322263445,Samsung,Handy
327802959,Huawei,Handy
278032769,Canon,Kameras
319995795,Apple,Tablets
98127617,Huawei,Handy
323408058,Huawei,Handy
380085823,Xiaomi,Handy
319994214,Apple,Wearables
2534343,Apple,Apple
348660565,Apple,Tablets
333551878,Lenovo,Tablets
333549336,Libratone,Audio & Hifi
348948958,Apple,Handy
319904159,Huawei,Handy
291341844,Pentax,Kameras
324025113,Canon,Kameras
265714919,Nokia,Handy
322262267,Marshall,Audio & Hifi
340084477,Apple,Laptop
344866599,Apple,Laptop
354161639,Apple,Audio & Hifi
143131216,Nintendo,Konsolen
380228888,Apple,Wearables
308954556,Canon,Kameras
354160151,Apple,Laptop
346773595,Sony,Konsolen
327574241,Samsung,Kameras
340475573,Apple,Laptop
319745873,Sigma,Kameras
318885344,Apple,Laptop
323207705,Samsung,Kameras
245046258,Microsoft,Konsolen
280436881,Medion,Tablets
348663231,Panasonic,Kameras
350018551,Samsung,Handy
335721351,Apple,Laptop
346002470,Panasonic,Kameras
380434015,Apple,Laptop
354192236,Apple,Laptop
344805653,Nintendo,Konsolen
350434106,Microsoft,Tablets
349051754,Microsoft,Konsolen
353301699,Sigma,Kameras
327243657,Nikon,Kameras
380172437,Apple,Wearables
380432806,Apple,Laptop
345455537,Sigma,Kameras
380342503,Google,Handy
38349821,Apple,Apple
354231141,Apple,Laptop
343511899,Sony,Handy
354246703,Huawei,Handy
380430233,Apple,Laptop
380441579,Apple,Laptop
380224455,Apple,Wearables
382260659,Apple,Laptop
343412451,BeatsElectronics,Audio & Hifi
380439595,Apple,Laptop
327492928,Samsung,Tablets
341423925,JBL,Audio & Hifi
354183463,Apple,Laptop
380430295,Apple,Laptop
319878832,Nintendo,Konsolen
352767879,Apple,Laptop
354195553,Apple,Laptop
354159872,Apple,Laptop
347134993,Apple,Laptop
380554605,Apple,Audio & Hifi
354229405,Apple,Laptop
354228909,Apple,Laptop
291341596,Olympus,Kameras
332225047,Huawei,Handy
338118023,Sony,Handy
344976494,Panasonic,Kameras
330935385,Panasonic,Kameras
339220352,MasterDynamic,Audio & Hifi
339069413,Tamron,Kameras
333551909,Lenovo,Tablets
349656347,LG,Handy
339311709,Marshall,Audio & Hifi
36111528,Nintendo,Konsolen
347625289,Xiaomi,Handy
328532172,Apple,Tablets
327160639,Lenovo,Handy
344210143,Panasonic,Kameras
353896155,Asus,Tablets
354158446,Xiaomi,Handy
349657587,Xiaomi,Handy
55043693,Apple,Apple
324024865,Nikon,Kameras
319939034,Samsung,Handy
350087588,Huawei,Wearables
349056683,Microsoft,Tablets
332841761,Apple,Wearables
347597699,UltimateEars,Audio & Hifi
322154139,Nikon,Kameras
330340898,BangOlufsen,Audio & Hifi
313159706,Sony,Kameras
343543302,Sony,Audio & Hifi
241376044,Pentax,Kameras
331026928,BeatsElectronics,Audio & Hifi
343938149,Huawei,Handy
323020837,Lenovo,Tablets
344727409,HTC,Handy
378702882,Apple,Handy
323347019,Apple,Wearables
353596354,Wiko,Handy
344892360,Nikon,Kameras
352779318,Sony,Konsolen
320338128,Apple,Laptop
329265787,Lenovo,Tablets
339882822,JBL,Audio & Hifi
319949822,TomTom,Wearables
347597947,Lenovo,Tablets
378184996,Samsung,Wearables
348660596,Apple,Tablets
353095611,Bose,Audio & Hifi
352333445,Apple,Wearables
333428281,ZTE,Handy
335700085,Sony,Konsolen
252536447,Amazon,Tablets
346342478,Nintendo,Konsolen
241001099,Samsung,Kameras
346409872,Apple,Wearables
347729697,Microsoft,Konsolen
342151991,Garmin,Wearables
342988092,Nokia,Handy
340283652,JBL,Audio & Hifi
346690732,fitbit,Wearables
274745033,Olympus,Kameras
330210760,HTC,Handy
353460512,Garmin,Wearables
283796413,Nokia,Handy
332420750,UltimateEars,Audio & Hifi
267502782,Samsung,Tablets
331122005,Nokia,Handy
346615216,Samsung,Tablets
341648582,UltimateEars,Audio & Hifi
251939976,Microsoft,Konsolen
342152146,Marshall,Audio & Hifi
342153758,Google,Handy
346226972,Apple,Handy
309394570,Samsung,Handy
323346988,Apple,Wearables
283395955,Microsoft,Tablets
238364053,Apple,Laptop
354207271,Xiaomi,Handy
322125743,Microsoft,Konsolen
330385476,Apple,Laptop
308069909,Canon,Kameras
341017050,Xiaomi,Handy
319784282,Nikon,Kameras
319951465,TomTom,Wearables
334363303,Google,Handy
333428219,Wiko,Handy
346227189,Apple,Handy
326275155,Canon,Kameras
334006555,fitbit,Wearables
342988278,YI,Kameras
349656440,LG,Handy
347624948,Sony,Handy
344209523,Bose,Audio & Hifi
349723524,LGElectronics,Handy
270906954,Tamron,Kameras
2790279,Nintendo,Konsolen
338842958,Apple,Tablets
353459923,Garmin,Wearables
332420719,UltimateEars,Audio & Hifi
96175702,HTC,Handy
319798759,Tamron,Kameras
339511876,fitbit,Wearables
378697488,Apple,Tablets
338436517,Nokia,Handy
353462713,Sony,Audio & Hifi
322134547,Panasonic,Kameras
354173295,Huawei,Wearables
353953567,Lenovo,Tablets
343188259,Amazon,Audio & Hifi
284392016,Nokia,Handy
352606958,Apple,Handy
337147723,Apple,Laptop
335413490,Lenovo,Handy
319838935,Samsung,Kameras
350320367,Xiaomi,Handy
319883513,Sigma,Kameras
322261585,JBL,Audio & Hifi
333454755,HouseofMarley,Audio & Hifi
338842710,Apple,Tablets
243474434,LGElectronics,Handy
349790050,Fujifilm,Kameras
346453768,Xiaomi,Handy
283422026,Sony,Handy
349656719,Oppo,Handy
280450304,Samsung,Tablets
333472084,Olympus,Kameras
342948660,Huawei,Handy
220118259,Xiaomi,Handy
323504127,Sony,Handy
332507705,Apple,Wearables
320003793,GoPro,Kameras
319896099,Sigma,Kameras
349928248,Huawei,Handy
271433241,Lenovo,Handy
94733365,Apple,Laptop
319799379,Tamron,Kameras
354161546,Apple,Laptop
348948772,OnePlus,Handy
341501115,Huawei,Handy
338434378,Panasonic,Audio & Hifi
354182998,Sony,Konsolen
340475542,Apple,Laptop
345038339,Apple,Laptop
349927132,Apple,Laptop
347697054,LGElectronics,Handy
338796582,Apple,Laptop
343747933,Xiaomi,Handy
340083733,Apple,Laptop
275169237,Sony,Kameras
278424609,Samsung,Kameras
380433829,Apple,Laptop
349276349,Samsung,Tablets
378701053,Canon,Kameras
340083113,Apple,Laptop
352413983,Huawei,Handy
380436030,Apple,Laptop
380430202,Apple,Laptop
336623978,OnePlus,Handy
380438479,Apple,Laptop
280133825,Microsoft,Tablets
353606770,Microsoft,Tablets
380440649,Apple,Laptop
320702068,Microsoft,Tablets
341499689,Amazon,Audio & Hifi
349928589,Lenovo,Handy
354234489,Apple,Laptop
350776346,Microsoft,Tablets
380224362,Apple,Wearables
378791573,Nikon,Kameras
353118923,Sony,Handy
342153169,JBL,Audio & Hifi
380174669,Apple,Wearables
380225416,Apple,Wearables
380437549,Apple,Laptop
380435286,Apple,Laptop
346631956,Google,Handy
339807833,Apple,Laptop
380227028,Apple,Wearables
354228971,Apple,Laptop
340084105,Apple,Laptop
340084322,Apple,Laptop
347852023,Apple,Laptop
354161670,Apple,Audio & Hifi
380440897,Apple,Laptop
307720539,Microsoft,Tablets
339790349,Sony,Handy
340475077,Apple,Laptop
335720886,Apple,Laptop
353299064,Samsung,Handy
334109692,Tamron,Kameras
147433675,Sony,Konsolen
347993600,Huawei,Handy
291341410,Olympus,Kameras
338435525,Teufel,Audio & Hifi
315674085,LG,Handy
348661433,Apple,Tablets
353910446,Samsung,Audio & Hifi
340531559,Samsung,Tablets
330215069,BeatsElectronics,Audio & Hifi
338439431,Asus,Tablets
341321594,Apple,Wearables
35976523,Apple,Apple
332503613,Sony,Handy
319894363,Sigma,Kameras
349869875,Apple,Laptop
330340371,BangOlufsen,Audio & Hifi
338119356,Samsung,Handy
340475387,Sony,Audio & Hifi
339008622,Apple,Apple
340474643,Apple,Wearables
353595796,Xiaomi,Handy
352607361,Apple,Handy
2304261,Microsoft,Konsolen
276689539,LG,Handy
47251626,Nintendo,Konsolen
349811409,Microsoft,Tablets
322156216,Sony,Kameras
285073892,Apple,Tablets
322134888,Samsung,Kameras
346228057,Apple,Wearables
352607485,Apple,Handy
333819191,BangOlufsen,Audio & Hifi
272851243,Panasonic,Kameras
337148746,Apple,Laptop
236764453,Nikon,Kameras
283794615,HTC,Handy
318707032,Apple,Tablets
338042910,Huawei,Handy
319885776,Sigma,Kameras
319995299,Apple,Tablets
345038494,Apple,Laptop
319915815,GoPro,Kameras
318711434,Canon,Kameras
323399936,Huawei,Handy
352587180,Apple,Laptop
348948090,Huawei,Handy
341320044,Canon,Kameras
380234933,Apple,Wearables
157335726,Samsung,Tablets
354158477,Microsoft,Tablets
319798232,Tamron,Kameras
319492882,Sony,Kameras
347852054,Fujifilm,Kameras
330383089,Apple,Tablets
278131566,Acer,Tablets
346063695,Samsung,Wearables
318405464,Huawei,Handy
340282908,JBL,Audio & Hifi
320576425,HTC,Handy
353596013,Huawei,Handy
330217828,Teufel,Audio & Hifi
318511081,Apple,Handy
325136587,Huawei,Handy
326726639,Nintendo,Konsolen
335810972,fitbit,Wearables
319788560,Apple,Wearables
378184779,Samsung,Wearables
341321997,Apple,Wearables
269198110,Olympus,Kameras
333427754,LG,Handy
341424576,GoPro,Kameras
346409314,Lenovo,Handy
238583471,Canon,Kameras
341844254,Apple,Tablets
332225016,Huawei,Handy
181668277,Tamron,Kameras
347740578,ASUSTeKCOMPUTER,Tablets
330383802,Apple,Tablets
354077877,Garmin,Wearables
346455473,Microsoft,Tablets
322153953,Nikon,Kameras
347595715,Sonos,Audio & Hifi
110367378,Sony,Konsolen
338436982,Vifa,Audio & Hifi
335872538,harmankardon,Audio & Hifi
313070612,Sony,Kameras
117291910,Nikon,Kameras
341844378,Apple,Tablets
339216725,Huawei,Handy
327441220,ZTE,Handy
353460264,Garmin,Wearables
319890116,Sigma,Kameras
249456070,Sony,Konsolen
232385393,Sony,Kameras
335724234,Canon,Kameras
273262458,Sony,Tablets
319784499,Sony,Konsolen
266356712,Pentax,Kameras
106395782,Canon,Kameras
270546393,ASUSTeKCOMPUTER,Tablets
347136202,Samsung,Wearables
106818560,Samsung,Tablets
328927763,Garmin,Wearables
341321346,Apple,Wearables
350776749,Fujifilm,Kameras
118078566,Canon,Kameras
98624826,Sony,Tablets
347035421,Samsung,Wearables
334677023,HTC,Handy
265806896,Sony,Tablets
345402620,BangOlufsen,Audio & Hifi
378702138,Apple,Handy
352412123,Panasonic,Kameras
341502138,Samsung,Handy
354159004,Xiaomi,Handy
354169482,Apple,Tablets
344210670,Asus,Tablets
236750751,Sony,Kameras
349007920,Fujifilm,Kameras
380229167,Apple,Wearables
342635374,harmankardon,Audio & Hifi
271559938,Microsoft,Tablets
380228361,Apple,Wearables
354236535,Apple,Laptop
354234334,Apple,Laptop
354186067,Apple,Laptop
327439577,Sigma,Kameras
350434075,Microsoft,Tablets
343126879,Huawei,Handy
380439719,Apple,Laptop
319341106,Fujifilm,Kameras
380430326,Apple,Laptop
338273488,BangOlufsen,Audio & Hifi
380428311,Apple,Laptop
87989129,HTC,Handy
346339440,Huawei,Handy
217093558,Medion,Tablets
380429055,Apple,Laptop
380438014,Apple,Laptop
380225323,Apple,Wearables
98623741,Samsung,Tablets
306313170,Microsoft,Tablets
354196297,Apple,Laptop
345454204,Samsung,Handy
380441114,Apple,Laptop
340475449,Apple,Laptop
344389137,Huawei,Handy
380440556,Apple,Laptop
354145054,Samsung,Handy
330902990,Apple,Laptop
348663014,Apple,Laptop
340423028,JBL,Audio & Hifi
314827847,Microsoft,Tablets
353098711,Huawei,Tablets
348849758,Microsoft,Tablets
380428683,Apple,Laptop
353953164,Samsung,Handy
75730365,Sony,Konsolen
315219749,Apple,Apple
278034815,Canon,Kameras
285077147,Apple,Tablets
233888118,Sony,Kameras
110020085,Apple,Apple
353813261,,Audio & Hifi
332537961,Apple,Handy
333454383,HouseofMarley,Audio & Hifi
340697874,Teufel,Audio & Hifi
283508640,Apple,Handy
340282784,Canon,Kameras
332444000,Sony,Audio & Hifi
337147444,Apple,Laptop
319995144,Apple,Tablets
330220618,Apple,Audio & Hifi
349928372,ZTE,Handy
349276814,Microsoft,Tablets
319346903,Fujifilm,Kameras
339447024,PocketBook,Tablets
327780081,Nintendo,Konsolen
98613418,Acer,Tablets
341257052,Apple,Handy
348948617,Nokia,Handy
55044933,Apple,Apple
340474550,Apple,Wearables
344211166,ZTE,Handy
327220345,Huawei,Handy
238234938,Nikon,Kameras
335412994,fitbit,Wearables
323407376,Google,Handy
231861369,Canon,Kameras
339220693,MasterDynamic,Audio & Hifi
264471323,Huawei,Tablets
350530671,Samsung,Handy
378704370,Apple,Handy
280449033,Samsung,Tablets
89882609,Apple,Apple
233314804,ASUSTeKCOMPUTER,Tablets
340992405,Samsung,Handy
82005292,Apple,Apple
309502419,Tamron,Kameras
343748336,Nokia,Handy
332484920,JBL,Audio & Hifi
322587333,Huawei,Tablets
319882211,Tamron,Kameras
323594585,Sony,Konsolen
323342152,Samsung,Wearables
319777648,Apple,Wearables
270225698,Huawei,Handy
341846300,Garmin,Wearables
339673541,Lenovo,Handy
323346709,Apple,Wearables
346773657,Amazon,Audio & Hifi
340423989,Mobvoi,Wearables
332420905,UltimateEars,Audio & Hifi
233031433,Tamron,Kameras
319995206,Apple,Tablets
346156664,BeatsbyDrDre,Audio & Hifi
327381235,Samsung,Handy
327574489,LGElectronics,Handy
346631305,Xiaomi,Handy
332840087,Sony,Audio & Hifi
284408136,Nikon,Kameras
340283962,Audeze,Audio & Hifi
351249375,Zeiss,Kameras
348982686,Sony,Kameras
317285217,HTC,Handy
352334592,Apple,Wearables
353302629,Samsung,Tablets
346228677,Apple,Handy
319995237,Apple,Tablets
319885714,Sigma,Kameras
330532075,fitbit,Wearables
326791119,Sigma,Kameras
319885063,Sigma,Kameras
330384112,Apple,Tablets
328357239,Bose,Audio & Hifi
340282815,JBL,Audio & Hifi
322134485,Panasonic,Kameras
314704777,Samsung,Handy
353460078,Garmin,Wearables
278244158,ASUSTeKCOMPUTER,Tablets
338431061,BowersWilkins,Audio & Hifi
380234003,Apple,Wearables
335873623,Garmin,Kameras
333454352,HouseofMarley,Audio & Hifi
334296529,Nikon,Kameras
322154449,Nikon,Kameras
338432022,Creative,Audio & Hifi
309501148,Fujifilm,Kameras
378702696,Apple,Handy
343748274,Sony,Handy
291343425,Sony,Kameras
330217766,Teufel,Audio & Hifi
319891046,Sigma,Kameras
306348603,Nikon,Kameras
322253618,Acer,Tablets
339973466,Garmin,Wearables
320575247,LG,Handy
345454173,Samsung,Handy
36233854,Nintendo,Konsolen
318268351,Apple,Apple
347032972,LG,Handy
319993935,Apple,Wearables
380174111,Apple,Wearables
340154413,Samsung,Handy
267502317,Samsung,Tablets
341499999,Olympus,Kameras
352607454,Apple,Handy
342043274,Canon,Kameras
352607423,Apple,Handy
285226071,LGElectronics,Handy
334010523,Sony,Kameras
341651527,Fossil,Wearables
98623989,Samsung,Tablets
318892567,Amazon,Tablets
343938366,Samsung,Handy
112164665,Canon,Kameras
285682763,Acer,Tablets
335724172,Canon,Kameras
319950535,TomTom,Wearables
343848156,Apple,Tablets
274071961,Tamron,Kameras
343938087,Huawei,Handy
380775728,Microsoft,Tablets
236248272,Canon,Kameras
225567842,Xiaomi,Handy
353299281,Samsung,Handy
336052400,UltimateEars,Audio & Hifi
252536943,Amazon,Tablets
353895969,Samsung,Handy
350534701,Samsung,Handy
307008903,Samsung,Tablets
319248850,Panasonic,Kameras
282870722,Apple,Apple
327161445,Wiko,Handy
347625537,Lenovo,Handy
353117218,Oppo,Handy
350667226,Apple,Laptop
380226780,Apple,Wearables
340130543,Samsung,Handy
380225075,Apple,Wearables
350777059,Fujifilm,Kameras
380433333,Apple,Laptop
378707470,Nikon,Kameras
352760036,Apple,Laptop
380429148,Apple,Laptop
344892422,Huawei,Tablets
343409754,Sony,Handy
378703161,Apple,Handy
380174452,Apple,Wearables
319941421,Sigma,Kameras
352607826,Apple,Handy
380433240,Apple,Laptop
350776377,Apple,Laptop
339137272,Huawei,Handy
354230645,Apple,Laptop
344342513,Medion,Tablets
347595312,Apple,Laptop
380437735,Apple,Laptop
354228475,Apple,Laptop
322180582,Sony,Konsolen
380436464,Apple,Laptop
380172251,Apple,Wearables
319983581,Canon,Kameras
291984102,Microsoft,Tablets
378703905,Apple,Handy
343126941,Huawei,Handy
339947612,BeatsElectronics,Audio & Hifi
380226594,Apple,Wearables
345627959,Apple,Laptop
380436061,Apple,Laptop
380227059,Apple,Wearables
346003462,Samsung,Tablets
340083950,Apple,Laptop
353301513,Microsoft,Tablets
323357621,Nintendo,Konsolen
354161484,Apple,Laptop
341500526,Samsung,Handy
380775914,Microsoft,Tablets
251994381,Samsung,Tablets
380435069,Apple,Laptop
354229033,Apple,Laptop
380174173,Apple,Wearables
380428125,Apple,Laptop
346631863,Google,Handy
353596137,Huawei,Handy
306036774,Huawei,Handy
318410114,Sony,Handy
378703440,Apple,Handy
352610833,GoPro,Kameras
333426390,Panasonic,Kameras
343771524,BangOlufsen,Audio & Hifi
340474984,Apple,Laptop
339069537,Tamron,Kameras
348948307,Xiaomi,Handy
349869782,Apple,Laptop
148340487,Samsung,Kameras
330340092,BangOlufsen,Audio & Hifi
353952513,Samsung,Handy
339220724,MasterDynamic,Audio & Hifi
345353702,Apple,Apple
244847610,Samsung,Tablets
352606214,Apple,Tablets
340156924,Garmin,Wearables
378702169,Apple,Handy
341320695,Apple,Wearables
336623823,Samsung,Handy
332224923,Nokia,Handy
344977455,Lenovo,Handy
308810561,Apple,Laptop
342635932,Libratone,Audio & Hifi
284332000,Amazon,Tablets
347488393,Microsoft,Tablets
285076682,Apple,Tablets
2552881,Apple,Apple
353952885,Samsung,Handy
318273032,Sega,Konsolen
90396682,Apple,Tablets
343559546,Amazon,Audio & Hifi
270238811,Sony,Handy
333552002,Bose,Audio & Hifi
341424111,Wiko,Handy
323600227,Apple,Tablets
348045556,Samsung,Handy
339882233,Samsung,Handy
312984959,Microsoft,Konsolen
327779492,HTC,Handy
327615471,Sony,Kameras
290599115,Nintendo,Konsolen
344342978,ZTE,Handy
35976678,Apple,Apple
338867417,Huawei,Handy
327615068,fitbit,Wearables
309542471,Olympus,Kameras
332507581,Apple,Wearables
347491834,Google,Handy
353603360,Lenovo,Handy
350777307,Tamron,Kameras
378697457,Apple,Tablets
347488362,Microsoft,Tablets
270183910,Sony,Tablets
319394302,Apple,Wearables
323247075,Huawei,Tablets
347598536,LGElectronics,Handy
340051555,Huawei,Handy
323085441,Tamron,Kameras
344805994,Sony,Handy
344208965,Apple,Audio & Hifi
319788281,Apple,Wearables
332843187,Sony,Audio & Hifi
352332918,Apple,Wearables
244438100,Huawei,Handy
341423305,Sony,Konsolen
344806149,Microsoft,Konsolen
2838856,Sony,Konsolen
353099362,Microsoft,Konsolen
337394452,Teufel,Audio & Hifi
346156757,BeatsbyDrDre,Audio & Hifi
310759748,Panasonic,Kameras
327615099,fitbit,Wearables
323036926,Nikon,Kameras
323344291,Apple,Handy
378697333,Apple,Tablets
291342123,Pentax,Kameras
328696968,Lenovo,Handy
352605811,Apple,Tablets
339947116,Sennheiser,Audio & Hifi
319793179,Samsung,Wearables
38349635,Apple,Apple
36233885,Nintendo,Konsolen
334296498,Nikon,Kameras
310050096,Huawei,Handy
380118931,Fairphone,Handy
319430231,Pentax,Kameras
352608880,Xiaomi,Handy
340411899,Amazon,Audio & Hifi
121848507,Apple,Apple
378702107,Apple,Handy
346227902,Apple,Wearables
349276783,Microsoft,Tablets
338436145,Samsung,Handy
345628362,Polar,Wearables
267502162,Samsung,Tablets
346224709,Huawei,Handy
323340447,Acer,Tablets
289353287,HTC,Handy
353604507,Lenovo,Tablets
339218182,Onkyo,Audio & Hifi
331165684,fitbit,Wearables
342152177,Nikon,Kameras
266411706,HTC,Handy
331506622,Bose,Audio & Hifi
346227220,Apple,Handy
348045122,Samsung,Handy
353815710,,Audio & Hifi
335724296,Canon,Kameras
323399905,Huawei,Handy
350532748,Apple,Electronic Accessories
343938273,Huawei,Handy
345451228,Lenovo,Handy
309499691,Samsung,Kameras
336228294,Libratone,Audio & Hifi
330217735,Teufel,Audio & Hifi
319335402,Pentax,Kameras
338867603,Huawei,Handy
380118869,Nintendo,Konsolen
353096355,Samsung,Wearables
284211720,Amazon,Tablets
319994493,Apple,Wearables
280750198,Nikon,Kameras
306399102,Sigma,Kameras
291342061,Pentax,Kameras
333425832,Libratone,Audio & Hifi
354231327,Apple,Laptop
354271534,Caseable,Electronic Accessories
333471433,Fujifilm,Kameras
305182352,Microsoft,Tablets
341500774,Sony,Handy
341651589,Fossil,Wearables
354180611,Apple,Laptop
354189477,Apple,Laptop
380436154,Apple,Laptop
380439750,Apple,Laptop
350665428,Microsoft,Tablets
343940102,Samsung,Handy
354234830,Apple,Laptop
378788845,Xiaomi,Handy
380440773,Apple,Laptop
341319889,Panasonic,Kameras
350548465,Asus,Tablets
347137163,Samsung,Handy
354237124,Apple,Laptop
319788715,Apple,Laptop
354228785,Apple,Laptop
380440153,Apple,Laptop
342405230,UltimateEars,Audio & Hifi
380440060,Apple,Laptop
380223742,Apple,Wearables
319942165,Sigma,Kameras
338313230,Lenovo,Handy
347622468,Huawei,Handy
354236721,Apple,Laptop
348662580,Apple,Laptop
348756727,Samsung,Handy
354234613,Apple,Laptop
380440742,Apple,Laptop
319884257,Sigma,Kameras
340083888,Apple,Laptop
349656998,Sony,Kameras
354234582,Apple,Laptop
252537098,Microsoft,Tablets
320702037,Microsoft,Tablets
338436176,Sony,Handy
323343981,Apple,Handy
109338364,Apple,Apple
345038277,Apple,Laptop
352412340,Sony,Kameras
353299250,Samsung,Handy
330340154,BangOlufsen,Audio & Hifi
319868788,Pentax,Kameras
352606989,Apple,Handy
323343144,Apple,Wearables
353814780,,Audio & Hifi
346228181,Apple,Wearables
353460171,Garmin,Wearables
280118945,Microsoft,Tablets
340474891,Apple,Laptop
338438005,Urbanears,Audio & Hifi
337146917,Apple,Laptop
252491249,Canon,Kameras
318512631,Apple,Handy
341017949,Sony,Konsolen
354170164,Apple,Tablets
340282598,Huawei,Tablets
323346895,Apple,Wearables
350320243,Xiaomi,Handy
307917668,Nikon,Kameras
2683732,Apple,Apple
327614851,fitbit,Wearables
342151929,Garmin,Wearables
318414206,OnePlus,Handy
335941792,Fujifilm,Kameras
346872206,Fossil,Wearables
340411930,Amazon,Audio & Hifi
344582236,Samsung,Handy
319886055,Sigma,Kameras
346408446,Lenovo,Handy
319400192,LGElectronics,Wearables
328532296,Apple,Tablets
347135799,fitbit,Wearables
2565157,Sony,Konsolen
378307756,Huawei,Tablets
328045596,Huawei,Handy
230902973,Olympus,Kameras
337147351,Apple,Laptop
352607516,Apple,Handy
322134857,Panasonic,Kameras
354169668,Apple,Tablets
353596664,Nokia,Handy
322262515,Sonos,Audio & Hifi
340283094,JBL,Audio & Hifi
343939017,Samsung,Tablets
323344012,Apple,Handy
333550266,Libratone,Audio & Hifi
349008137,Amazon,Audio & Hifi
355775871,Woodcessories,Electronic Accessories
58848757,Motorola,Handy
380234344,Apple,Wearables
193196123,Microsoft,Konsolen
353098742,Huawei,Tablets
352607051,Apple,Handy
339009025,Canon,Kameras
350320398,Xiaomi,Handy
284327195,Microsoft,Konsolen
319336921,Fujifilm,Kameras
330385352,Apple,Laptop
332507085,Apple,Wearables
346410027,Apple,Wearables
319915226,Sony,Kameras
344805498,Sony,Handy
352781922,Apple,Laptop
352334220,Apple,Wearables
347729511,Garmin,Wearables
327441282,fitbit,Wearables
350532996,Apple,Electronic Accessories
319916125,Sony,Kameras
342272550,Marshall,Audio & Hifi
272956922,HTC,Handy
318882988,Sigma,Kameras
335413552,Lenovo,Handy
329970851,Sony,Konsolen
344934954,Apple,Apple
270546548,ASUSTeKCOMPUTER,Tablets
319837044,Huawei,Handy
354170505,Apple,Tablets
341845494,Apple,Laptop
340377861,Philips,Audio & Hifi
322139538,Panasonic,Kameras
354079706,Microsoft,Konsolen
341501239,Xiaomi,Handy
240572865,Canon,Kameras
349656192,Samsung,Handy
328046433,Nokia,Handy
347034863,Sony,Kameras
319790947,Apple,Tablets
344976897,OnePlus,Handy
330218944,Bose,Audio & Hifi
344891740,Apple,Apple
353595176,OnePLus,Handy
350320274,Xiaomi,Handy
327161538,Wiko,Handy
283227005,Asus,Tablets
305488074,Samsung,Handy
283510376,Apple,Handy
378703812,Apple,Handy
252645815,Canon,Kameras
346455287,Microsoft,Tablets
323249307,Samsung,Handy
319845073,Apple,Wearables
339218554,audiotechnica,Audio & Hifi
291343301,Sony,Kameras
350533523,Xiaomi,Handy
345448934,Huawei,Tablets
319995485,Apple,Tablets
